customer_id,home_store,customer_phone_number,customer_since,loyalty_card_number,birthdate,gender,birth_year
5613,5,6285-0597-4482,11/19/2018,395-909-9464,8/15/1992,P,1992
5614,5,6280-0366-0290,1/10/2019,198-775-6271,1/10/1999,P,1999
5615,5,6283-0588-1692,1/1/2019,285-607-1212,4/8/1995,L,1995
5616,5,6282-0604-8151,8/2/2017,200-059-2115,8/19/1985,P,1985
5617,5,6281-0816-2057,11/26/2017,720-418-3560,8/8/1988,P,1988
5618,5,6286-0251-5804,12/22/2018,568-700-6827,8/16/1994,L,1994
5619,5,6282-0040-5949,6/21/2017,015-932-1466,9/28/1960,L,1960
5620,5,6283-0298-6046,1/23/2017,569-004-7459,10/13/1980,P,1980
5621,5,6280-0446-7892,9/5/2018,447-330-1404,12/11/1987,P,1987
5622,5,6287-0299-7725,8/28/2017,450-165-5475,12/23/1964,P,1964
5623,5,6282-0812-8212,7/11/2018,636-500-3354,7/18/1984,L,1984
5624,5,6286-0826-9040,4/22/2017,820-025-4564,1/15/1957,P,1957
5625,5,6285-0262-0317,1/9/2019,600-976-1845,9/28/1995,P,1995
5626,5,6286-0103-3773,2/26/2017,968-566-8129,8/21/1953,P,1953
5627,5,6285-0248-3268,1/27/2019,947-851-1480,11/15/1996,P,1996
5628,5,6281-0077-9249,12/19/2017,843-577-6771,12/5/1971,P,1971
5629,5,6281-0649-5595,6/4/2017,122-453-2386,9/26/1959,P,1959
5630,5,6281-0217-7841,8/24/2017,335-906-7080,9/11/1964,P,1964
5631,5,6284-0510-4489,12/22/2018,163-708-5873,7/17/1998,P,1998
5632,5,6281-0285-0714,9/23/2018,169-061-8017,3/28/1996,P,1996
5633,5,6284-0821-0480,5/24/2017,901-885-3109,1/10/1959,P,1959
5634,5,6287-0544-1253,4/29/2018,023-540-6301,1/3/1980,P,1980
5635,5,6287-0460-2779,11/8/2017,413-044-2732,5/17/1969,P,1969
5636,5,6285-0701-6162,11/24/2018,196-868-2529,11/27/1992,P,1992
5637,5,6281-0259-4745,12/10/2018,721-503-0752,11/24/1993,P,1993
5638,5,6284-0024-8664,5/5/2018,114-213-2279,8/30/1992,P,1992
5639,5,6282-0846-1168,3/7/2019,179-114-8515,4/15/1999,P,1999
5640,5,6287-0884-6716,8/11/2017,579-033-8106,11/15/1985,P,1985
5641,5,6284-0093-4954,2/13/2019,356-240-1321,11/16/1999,P,1999
5642,5,6285-0637-4452,6/28/2018,083-328-2761,9/10/1983,P,1983
5643,5,6283-0186-6794,1/12/2018,761-321-5151,5/24/1973,L,1973
5644,5,6286-0141-9316,2/19/2019,133-160-8163,4/17/1998,P,1998
5645,5,6288-0229-8621,4/18/2018,706-752-1805,3/28/1992,P,1992
5646,5,6287-0835-5336,10/3/2018,800-697-3442,9/9/1989,L,1989
5647,5,6286-0051-4709,1/9/2017,565-459-9180,6/2/1980,P,1980
5648,5,6288-0012-6917,3/19/2018,397-951-8930,6/15/1977,P,1977
5649,5,6283-0242-4656,11/3/2017,149-271-9298,2/8/1969,L,1969
5650,5,6284-0350-9357,4/7/2017,606-835-3361,8/30/1982,P,1982
5651,5,6285-0536-7001,9/7/2017,768-510-9375,7/19/1965,P,1965
5652,5,6283-0278-0600,8/31/2018,306-505-7599,8/30/1987,P,1987
5653,5,6289-0608-8422,3/25/2018,973-829-3917,11/17/1977,P,1977
5654,5,6280-0698-1189,1/15/2018,647-140-3892,11/15/1989,P,1989
5655,5,6283-0819-8528,6/15/2018,493-120-7589,9/10/1993,P,1993
5656,5,6281-0153-8938,3/5/2017,732-913-3616,1/24/1954,P,1954
5657,5,6282-0754-1522,3/26/2017,110-249-5840,5/20/1955,L,1955
5658,5,6285-0305-5117,1/27/2018,524-523-6958,5/3/1974,P,1974
5659,5,6280-0695-6423,9/30/2018,932-779-4267,7/3/1989,P,1989
5660,5,6286-0383-3462,10/28/2018,496-190-8721,2/23/1997,P,1997
5661,5,6284-0677-8448,5/26/2017,522-334-2616,3/3/1959,P,1959
5662,5,6286-0205-3976,9/18/2018,390-879-2063,10/17/1988,P,1988
5663,5,6281-0256-5752,1/8/2018,049-154-3879,9/10/1989,P,1989
5664,5,6286-0643-4826,2/17/2018,912-270-6218,8/12/1975,P,1975
5665,5,6285-0427-0756,9/5/2018,557-096-1117,12/23/1987,L,1987
5666,5,6285-0763-8347,10/20/2018,140-597-1793,10/6/1990,L,1990
5667,5,6285-0118-3654,4/28/2017,165-876-9775,3/17/1983,P,1983
5668,5,6289-0352-1485,4/29/2018,609-773-7717,1/16/1980,L,1980
5669,5,6284-0595-7745,11/21/2018,154-296-8792,10/2/1997,P,1997
5670,5,6289-0084-0209,11/2/2018,185-080-7719,4/8/1997,P,1997
5671,5,6283-0498-6825,12/5/2018,080-918-3387,8/13/1993,P,1993
5672,5,6286-0879-8709,9/30/2018,740-659-5583,6/2/1996,P,1996
5673,5,6281-0709-7520,11/1/2018,631-333-4445,6/28/1991,P,1991
5674,5,6283-0202-2815,3/23/2019,975-364-5579,11/5/2000,P,2000
5675,5,6287-0156-7286,9/12/2018,575-066-9013,5/27/1988,L,1988
5676,5,6280-0121-5578,10/2/2018,705-366-9566,8/24/1989,P,1989
5677,5,6282-0072-5318,2/23/2018,946-578-0335,11/5/1990,P,1990
5678,5,6281-0159-4755,11/21/2017,378-301-6472,3/6/1970,L,1970
5679,5,6289-0159-1672,11/22/2018,068-859-2277,10/6/1992,P,1992
5680,5,6287-0224-7907,11/17/2018,156-405-5087,6/24/1992,P,1992
5681,5,6287-0090-5982,3/5/2019,942-085-0656,2/15/1999,L,1999
5682,5,6283-0482-1049,12/31/2018,840-088-8571,3/5/1995,P,1995
5683,5,6286-0142-6333,9/6/2017,417-053-9146,7/17/1986,P,1986
5684,5,6287-0375-1423,12/21/2017,209-176-1540,1/25/1972,P,1972
5685,5,6289-0245-0536,8/16/2017,949-967-8535,12/30/1985,P,1985
5686,5,6281-0858-4693,10/29/2017,331-972-2226,11/16/1987,P,1987
5687,5,6288-0418-1995,11/28/2017,923-378-8802,8/26/1970,P,1970
5688,5,6286-0397-3782,5/17/2018,115-566-8022,2/10/1981,L,1981
5689,5,6284-0064-9088,2/16/2017,191-170-2564,1/26/1953,P,1953
5690,5,6286-0412-7860,10/24/2018,886-737-3776,12/23/1990,L,1990
5691,5,6281-0029-5331,3/7/2017,730-719-0449,3/16/1954,P,1954
5692,5,6282-0315-0175,5/22/2017,558-738-3566,11/19/1958,P,1958
5693,5,6281-0237-1704,9/13/2018,444-476-4569,12/30/1995,P,1995
5694,5,6283-0753-0946,9/21/2017,628-359-0731,11/27/1986,P,1986
5695,5,6288-0701-0401,3/12/2019,228-516-4628,7/27/1999,P,1999
5696,5,6284-0799-3803,12/13/2017,552-336-1347,1/10/1989,P,1989
5697,5,6284-0205-6763,6/27/2017,019-883-3253,2/24/1961,P,1961
5698,5,6289-0560-8907,6/2/2018,592-812-2198,2/18/1982,P,1982
5699,5,6283-0512-5443,12/28/2017,690-474-3114,6/29/1972,P,1972
5700,5,6284-0383-2665,9/27/2017,490-700-6959,10/28/1966,P,1966
5701,5,6283-0357-1980,8/23/2018,310-797-8728,6/14/1995,P,1995
5702,5,6284-0231-2124,11/7/2017,328-440-3381,4/27/1969,L,1969
5703,5,6283-0487-1484,2/10/2019,208-540-2098,9/22/1997,P,1997
5704,5,6283-0253-8663,4/6/2019,969-209-7421,2/16/2001,P,2001
5705,5,6281-0531-7774,10/26/2018,285-133-6848,2/1/1997,P,1997
5706,5,6289-0529-1345,11/5/2017,413-261-8583,3/26/1969,P,1969
5707,5,6281-0252-7492,1/30/2018,878-977-6823,3/28/1990,P,1990
5708,5,6280-0762-2264,3/9/2019,449-499-8189,6/25/2000,P,2000
5709,5,6287-0027-5368,2/15/2019,200-551-8380,12/8/1999,P,1999
5710,5,6281-0306-1636,4/1/2017,209-685-8004,10/7/1955,P,1955
5711,5,6287-0537-4786,3/9/2017,512-582-5526,12/7/1981,P,1981
5712,5,6289-0248-8291,3/2/2017,015-279-9211,12/3/1953,P,1953
5713,5,6280-0564-2135,5/4/2018,293-851-4786,4/15/1980,P,1980
5714,5,6280-0666-6311,10/3/2017,680-974-3221,3/17/1987,P,1987
5715,5,6281-0131-6625,12/14/2017,256-911-6884,8/23/1971,P,1971
5716,5,6283-0341-1855,9/16/2017,855-522-3681,2/7/1966,L,1966
5717,5,6286-0223-5015,4/26/2017,083-341-2658,2/23/1983,P,1983
5718,5,6280-0770-2165,1/7/2019,130-486-1737,8/7/1995,P,1995
5719,5,6286-0347-2393,4/5/2018,014-927-8221,7/17/1978,L,1978
5720,5,6289-0863-2254,5/29/2018,595-609-6394,11/6/1981,P,1981
5721,5,6281-0037-2850,7/29/2017,613-060-6302,2/7/1963,L,1963
5722,5,6284-0568-2888,3/23/2017,187-828-4854,3/14/1955,P,1955
5723,5,6281-0552-2808,9/9/2017,038-529-7903,9/8/1965,P,1965
5724,5,6287-0516-4765,4/13/2018,844-206-6310,1/5/1979,P,1979
5725,5,6285-0105-5216,2/18/2018,272-530-9844,9/21/1990,P,1990
5726,5,6281-0022-4626,10/31/2018,368-309-5743,5/29/1991,L,1991
5727,5,6280-0867-7044,1/6/2018,584-386-1491,8/19/1989,P,1989
5728,5,6280-0105-6043,5/20/2018,878-738-4721,4/30/1981,L,1981
5729,5,6285-0015-2528,6/19/2018,966-137-8712,10/24/1993,P,1993
5730,5,6280-0548-8986,6/15/2017,027-002-0923,6/2/1984,P,1984
5731,5,6287-0445-2725,3/30/2018,324-018-6525,10/3/1991,P,1991
5732,5,6283-0431-4103,4/1/2018,193-167-1889,4/22/1978,P,1978
5733,5,6283-0867-7198,7/25/2018,253-744-1176,5/27/1985,L,1985
5734,5,6280-0182-2772,1/13/2018,503-570-6325,10/24/1989,P,1989
5735,5,6283-0879-1916,1/23/2018,569-741-5161,1/21/1990,P,1990
5736,5,6288-0418-9488,1/4/2017,467-260-7574,4/19/1980,P,1980
5737,5,6282-0612-4441,7/18/2018,895-861-1930,12/19/1984,P,1984
5738,5,6283-0377-0432,2/12/2018,935-635-6480,4/29/1975,L,1975
5739,5,6280-0417-5420,7/2/2017,313-953-4919,11/4/1984,P,1984
5740,5,6282-0152-1736,3/10/2019,012-763-5166,6/5/1999,P,1999
5741,5,6282-0694-5931,2/17/2019,679-616-5661,12/31/1999,P,1999
5742,5,6280-0203-3040,7/13/2017,901-450-3862,2/22/1962,P,1962
5743,5,6287-0231-1304,6/28/2018,795-508-7076,9/8/1983,L,1983
5744,5,6286-0138-8294,7/9/2018,507-759-4461,5/26/1984,P,1984
5745,5,6283-0091-6510,9/19/2018,654-279-3257,10/31/1988,L,1988
5746,5,6280-0206-1432,7/25/2017,954-699-0316,6/13/1985,P,1985
5747,5,6285-0060-6578,6/3/2017,369-323-9324,9/3/1959,L,1959
5748,5,6281-0655-9613,12/19/2018,558-257-3353,6/19/1994,P,1994
5749,5,6281-0477-9659,2/5/2019,971-844-0691,5/30/1997,L,1997
5750,5,6282-0776-4747,8/15/2017,468-418-4315,2/17/1964,P,1964
5751,5,6289-0012-8466,1/25/2018,196-238-4246,2/12/1990,P,1990
5752,5,6284-0359-1177,8/6/2017,914-729-2720,10/2/1985,P,1985
5753,5,6289-0479-9596,2/16/2017,282-627-4953,5/22/1981,P,1981
5754,5,6284-0668-2526,2/1/2018,801-175-7101,4/19/1990,P,1990
5755,5,6280-0351-0922,6/1/2017,497-445-2247,1/21/1984,P,1984
5756,5,6287-0873-7291,12/13/2018,064-990-9089,4/20/1998,P,1998
5757,5,6284-0008-3136,12/10/2017,030-066-2518,5/11/1971,P,1971
5758,5,6281-0167-2100,11/24/2017,782-112-6161,7/16/1988,P,1988
5759,5,6285-0264-9679,5/1/2017,472-067-3446,4/8/1983,P,1983
5760,5,6283-0855-5680,6/21/2018,997-161-0175,4/5/1983,L,1983
5761,5,6284-0145-0694,4/19/2017,528-521-3911,11/18/1956,L,1956
5762,5,6288-0173-0850,3/15/2018,679-022-1245,4/3/1977,L,1977
5763,5,6283-0217-5004,2/21/2017,525-493-1337,7/5/1981,P,1981
5764,5,6286-0618-6985,8/5/2018,034-906-0015,1/17/1986,L,1986
5765,5,6283-0338-8589,12/5/2017,352-580-2901,1/13/1971,L,1971
5766,5,6281-0613-8515,4/17/2017,516-546-1922,10/3/1956,P,1956
5767,5,6289-0771-2054,5/1/2017,564-807-3791,8/10/1957,P,1957
5768,5,6287-0417-9071,1/20/2017,806-743-4263,5/16/1951,P,1951
5769,5,6282-0481-3170,1/3/2019,799-191-9370,11/5/1998,P,1998
5770,5,6284-0319-9938,2/5/2017,832-452-8578,5/19/1952,L,1952
5771,5,6282-0082-1411,3/22/2019,084-842-4995,3/13/2000,L,2000
5772,5,6280-0025-0920,11/10/2017,699-534-2817,7/7/1969,P,1969
5773,5,6280-0781-6171,2/8/2019,803-530-4822,10/3/1999,P,1999
5774,5,6288-0307-7119,6/10/2018,316-115-4444,7/28/1993,P,1993
5775,5,6288-0499-2849,12/8/2018,612-257-4411,10/6/1993,L,1993
5776,5,6281-0467-7486,5/7/2017,333-175-1894,12/15/1957,L,1957
5777,5,6289-0594-6754,12/15/2018,683-790-9262,5/12/1998,P,1998
5778,5,6281-0704-9041,4/8/2017,178-551-3541,3/10/1956,P,1956
5779,5,6289-0073-8774,5/17/2018,696-452-4467,12/19/1992,P,1992
5780,5,6281-0879-7879,2/9/2018,978-515-9886,2/10/1975,L,1975
5781,5,6288-0041-1157,5/3/2018,727-628-7855,4/3/1980,L,1980
5782,5,6289-0025-9572,2/14/2017,193-231-4969,12/5/1952,P,1952
5783,5,6287-0058-9846,5/29/2017,333-666-9742,12/30/1983,P,1983
5784,5,6289-0620-8155,8/13/2018,787-638-7405,7/12/1986,P,1986
5785,5,6285-0724-5761,1/11/2018,219-745-9748,10/2/1989,P,1989
5786,5,6283-0472-8339,2/3/2019,802-953-6999,8/20/1999,P,1999
5787,5,6285-0868-1088,3/2/2018,982-410-3886,1/10/1991,P,1991
5788,5,6285-0081-8835,8/14/2017,846-679-1531,12/8/1985,P,1985
5789,5,6283-0094-8196,3/28/2019,959-167-3613,12/19/2000,P,2000
5790,5,6281-0037-7205,2/12/2018,325-136-7169,4/30/1975,P,1975
5791,5,6283-0708-2082,6/11/2017,597-534-2381,2/28/1960,P,1960
5792,5,6288-0423-2829,11/24/2018,960-739-4742,11/27/1992,L,1992
5793,5,6283-0861-0993,3/24/2017,687-261-1559,4/19/1982,P,1982
5794,5,6285-0302-2568,9/29/2018,653-061-5867,6/23/1989,L,1989
5795,5,6288-0664-0557,3/2/2018,475-324-7907,6/17/1976,P,1976
5796,5,6287-0137-6035,11/17/2018,476-297-2773,6/23/1992,L,1992
5797,5,6285-0086-0827,7/11/2018,922-996-1018,7/17/1984,P,1984
5798,5,6285-0217-5340,3/5/2017,296-539-5353,2/4/1954,L,1954
5799,5,6287-0225-7875,12/20/2018,485-968-9684,6/25/1998,P,1998
5800,5,6289-0359-2585,3/4/2017,350-925-4356,10/24/1981,P,1981
5801,5,6289-0435-3717,4/2/2019,266-643-3920,11/3/2000,L,2000
5802,5,6288-0283-4906,5/27/2017,191-700-8217,12/8/1983,P,1983
5803,5,6286-0158-4279,6/27/2018,223-641-1288,12/30/1993,P,1993
5804,5,6285-0769-5616,2/3/2017,065-857-2937,3/21/1952,P,1952
5805,5,6287-0471-5798,10/19/2017,897-893-7687,8/19/1987,P,1987
5806,5,6286-0420-0280,8/24/2018,650-739-6567,3/28/1987,P,1987
5807,5,6288-0506-9292,2/5/2019,132-794-8644,6/11/1997,P,1997
5808,5,6284-0019-6943,3/29/2019,208-045-3842,8/17/2000,L,2000
5809,5,6282-0473-1013,8/22/2017,883-827-8431,7/21/1964,P,1964
5810,5,6280-0628-0021,1/30/2019,476-451-8097,1/6/1997,P,1997
5811,5,6284-0756-5659,3/11/2018,882-389-4401,4/9/1991,P,1991
5812,5,6286-0278-7034,3/15/2019,222-949-9089,10/8/1999,L,1999
5813,5,6288-0777-3158,1/30/2017,853-787-0710,12/18/1980,P,1980
5814,5,6288-0108-5268,3/26/2017,128-870-9453,5/11/1982,P,1982
5815,5,6288-0458-3037,4/12/2018,282-000-8902,12/20/1978,L,1978
5816,5,6283-0496-1800,10/10/2017,855-942-9581,5/23/1987,P,1987
5817,5,6287-0536-2244,6/9/2017,010-126-3155,1/7/1960,P,1960
5818,5,6285-0715-2747,2/14/2018,241-299-2428,6/21/1975,P,1975
5819,5,6289-0242-1703,11/26/2017,927-601-9363,7/5/1970,P,1970
5820,5,6289-0509-1397,3/6/2018,264-402-5569,2/23/1991,P,1991
5821,5,6285-0277-7830,2/25/2017,829-095-1695,8/19/1981,P,1981
5822,5,6286-0428-0623,9/4/2017,239-949-3407,6/25/1986,P,1986
5823,5,6281-0479-8620,7/8/2018,050-996-4007,4/30/1984,L,1984
5824,5,6285-0133-0064,10/13/2018,542-418-7164,5/2/1990,L,1990
5825,5,6288-0089-4873,4/21/2017,943-743-6356,1/10/1983,P,1983
5826,5,6281-0587-2711,2/3/2019,607-664-8973,4/20/1997,P,1997
5827,5,6281-0606-7793,2/5/2018,954-967-3270,11/23/1974,L,1974
5828,5,6286-0655-2978,11/5/2017,156-443-3213,1/21/1988,P,1988
5829,5,6285-0204-2443,3/11/2017,185-798-7489,6/28/1954,P,1954
5830,5,6288-0595-5986,9/14/2018,578-833-2021,7/6/1988,P,1988
5831,5,6283-0096-2796,3/12/2017,885-179-8568,12/30/1981,P,1981
5832,5,6281-0571-4410,5/24/2018,253-271-8265,7/25/1981,P,1981
5833,5,6281-0241-8477,10/11/2018,650-252-0538,3/19/1990,P,1990
5834,5,6282-0013-4284,2/15/2019,197-981-4560,1/20/1998,L,1998
5835,5,6287-0350-2874,1/5/2018,550-834-0896,12/18/1972,L,1972
5836,5,6283-0490-3004,6/24/2018,187-555-5665,12/8/1993,P,1993
5837,5,6281-0384-4338,5/24/2017,893-576-8695,11/16/1983,P,1983
5838,5,6284-0369-4093,3/23/2019,306-360-3869,4/11/2000,P,2000
5839,5,6283-0787-9731,5/14/2017,263-968-8360,5/21/1958,L,1958
5840,5,6283-0374-3201,4/6/2018,288-786-8514,8/3/1978,P,1978
5841,5,6287-0527-9078,1/12/2019,042-468-2185,11/29/1995,L,1995
5842,5,6288-0264-6609,5/22/2017,560-867-4156,10/25/1983,P,1983
5843,5,6286-0743-2209,10/17/2017,030-911-6405,7/28/1987,P,1987
5844,5,6287-0006-0787,3/11/2019,267-068-7116,7/17/2000,P,2000
5845,5,6288-0667-8359,4/9/2019,905-921-1109,4/9/2001,P,2001
5846,5,6285-0821-8576,6/7/2018,266-674-7206,5/26/1982,L,1982
5847,5,6283-0369-1112,7/30/2018,634-239-1967,9/4/1985,P,1985
5848,5,6281-0705-3148,7/14/2017,158-281-8368,2/23/1985,P,1985
5849,5,6282-0702-8122,3/12/2019,050-185-7967,7/22/1999,L,1999
5850,5,6289-0651-3782,3/12/2017,806-225-6625,7/11/1954,L,1954
5851,5,6287-0710-3433,10/5/2017,987-277-8554,4/9/1987,P,1987
5852,5,6282-0856-4379,8/26/2018,397-574-1306,5/18/1987,P,1987
5853,5,6287-0353-1858,12/29/2017,938-352-4399,7/15/1972,L,1972
5854,5,6287-0048-0991,11/9/2018,121-375-1303,6/14/1997,P,1997
5855,5,6281-0573-5974,7/4/2017,977-788-9574,11/26/1984,P,1984
5856,5,6281-0404-7043,10/31/2018,911-299-6652,3/17/1997,P,1997
5857,5,6288-0597-6933,6/10/2018,237-975-7009,8/13/1982,L,1982
5858,5,6282-0328-2833,6/7/2018,734-751-6511,7/6/1993,P,1993
5859,5,6286-0373-2566,11/1/2017,949-598-3906,12/12/1968,P,1968
5860,5,6284-0417-5885,12/3/2018,053-367-2145,6/22/1993,P,1993
5861,5,6288-0665-5547,10/3/2017,593-885-3801,3/6/1967,L,1967
5862,5,6280-0069-0093,2/23/2017,574-336-0718,7/28/1981,P,1981
5863,5,6282-0488-0576,12/4/2017,173-379-6947,10/13/1988,P,1988
5864,5,6282-0421-9433,1/8/2017,233-538-8509,8/30/1950,P,1950
5865,5,6281-0311-5214,3/28/2018,971-968-3521,9/11/1991,P,1991
5866,5,6284-0571-3810,10/10/2017,034-831-6044,8/9/1967,L,1967
5867,5,6286-0668-8762,7/2/2018,924-439-5613,12/23/1983,P,1983
5868,5,6288-0859-4785,1/20/2018,546-836-0220,11/28/1973,P,1973
5869,5,6283-0081-6865,1/14/2019,208-015-6410,1/10/1996,P,1996
5870,5,6281-0005-1508,11/12/2017,811-360-8657,3/28/1988,P,1988
5871,5,6286-0149-1688,5/20/2017,067-391-4250,10/3/1983,P,1983
5872,5,6286-0062-2078,3/12/2018,982-678-0251,1/14/1977,L,1977
5873,5,6282-0603-6562,7/9/2017,745-205-8301,11/10/1961,P,1961
5874,5,6288-0273-5305,8/20/2018,150-818-4257,5/23/1995,P,1995
5875,5,6282-0367-3042,6/2/2017,917-212-1214,8/5/1959,P,1959
5876,5,6286-0513-8803,10/31/2017,821-247-1208,11/21/1968,L,1968
5877,5,6288-0291-8541,3/14/2017,237-888-5064,8/19/1954,P,1954
5878,5,6285-0684-0608,1/17/2019,280-945-4396,3/18/1999,P,1999
5879,5,6286-0690-0088,8/19/2017,587-229-0284,5/22/1964,L,1964
5880,5,6289-0775-0853,5/6/2018,812-140-2220,6/21/1980,L,1980
5881,5,6282-0836-1791,8/23/2017,917-316-9746,3/6/1986,P,1986
5882,5,6285-0179-4631,8/30/2018,007-171-9340,8/20/1995,P,1995
5883,5,6283-0079-9367,6/24/2017,789-138-3140,8/30/1984,P,1984
5884,5,6282-0344-4660,3/1/2018,234-603-1971,5/24/1976,L,1976
5885,5,6285-0701-3629,11/3/2017,618-051-7934,12/30/1987,P,1987
5886,5,6289-0746-7932,3/15/2017,466-791-4811,9/27/1954,L,1954
5887,5,6288-0770-9070,1/22/2018,490-099-0025,1/19/1974,P,1974
5888,5,6288-0493-2656,9/25/2018,869-538-7038,4/19/1996,P,1996
5889,5,6288-0298-9082,2/13/2017,175-940-4740,4/30/1981,P,1981
5890,5,6280-0507-1859,7/4/2017,816-445-1818,7/30/1961,P,1961
5891,5,6287-0521-6909,2/2/2018,450-515-2777,9/6/1974,L,1974
5892,5,6288-0037-1308,5/10/2017,928-830-4565,7/6/1983,P,1983
5893,5,6288-0538-5593,7/5/2017,801-627-6226,8/7/1961,L,1961
5894,5,6287-0684-2082,1/29/2017,767-953-6209,12/14/1951,L,1951
5895,5,6285-0862-7987,9/7/2018,017-628-4150,2/1/1988,P,1988
5896,5,6282-0868-2232,1/27/2019,849-731-8587,6/14/1999,P,1999
5897,5,6280-0691-7222,2/15/2019,563-443-2006,1/4/1998,P,1998
5898,5,6284-0630-9760,9/2/2018,086-947-2747,10/21/1987,P,1987
5899,5,6286-0607-9525,12/18/2018,420-908-0711,5/29/1994,L,1994
5900,5,6285-0160-9505,4/4/2019,962-120-9663,12/26/2000,P,2000
5901,5,6286-0050-7614,3/21/2019,740-800-2052,2/19/2000,P,2000
5902,5,6288-0300-0486,1/26/2019,019-757-1798,10/7/1996,L,1996
5903,5,6282-0707-6622,3/18/2019,198-776-8064,9/21/2000,P,2000
5904,5,6280-0707-0856,2/17/2019,912-779-2091,2/24/1998,P,1998
5905,5,6284-0354-6465,5/17/2017,496-204-2049,8/7/1958,P,1958
5906,5,6288-0531-5048,3/19/2017,181-483-0023,12/15/1954,L,1954
5907,5,6282-0504-9647,7/23/2017,423-559-4425,5/22/1985,P,1985
5908,5,6283-0611-0721,1/26/2017,565-732-7471,9/27/1951,L,1951
5909,5,6283-0545-0658,2/12/2019,586-479-4673,11/13/1997,P,1997
5910,5,6282-0694-6325,9/4/2018,743-091-9152,10/3/1995,P,1995
5911,5,6287-0692-2417,8/1/2017,256-607-9800,4/12/1963,P,1963
5912,5,6281-0683-9045,2/1/2019,516-476-8787,2/27/1997,P,1997
5913,5,6285-0563-5435,6/29/2017,460-575-0361,10/13/1984,P,1984
5914,5,6287-0630-3826,3/19/2017,835-934-9074,3/6/1982,P,1982
5915,5,6288-0742-5124,2/26/2019,946-241-2958,9/20/1998,P,1998
5916,5,6280-0669-9666,6/18/2017,478-187-7772,8/1/1960,P,1960
5917,5,6288-0866-9471,9/9/2017,850-624-0576,9/3/1965,L,1965
5918,5,6284-0672-8325,7/5/2018,590-661-9457,2/12/1984,P,1984
5919,5,6280-0660-1960,6/8/2017,059-090-5580,3/28/1984,P,1984
5920,5,6288-0016-3734,7/11/2017,377-793-8601,1/1/1962,P,1962
5921,5,6280-0206-5650,10/24/2018,249-695-1039,1/10/1997,P,1997
5922,5,6286-0121-3536,1/8/2018,266-125-5950,3/7/1973,L,1973
5923,5,6286-0768-7606,10/9/2018,199-159-5464,1/26/1990,P,1990
5924,5,6287-0386-4602,9/23/2017,195-629-7803,12/19/1986,P,1986
5925,5,6289-0318-9536,5/3/2017,741-685-9253,10/1/1957,P,1957
5926,5,6283-0558-1413,5/10/2017,841-772-9674,3/3/1958,L,1958
5927,5,6281-0167-4504,12/8/2017,028-480-1073,11/26/1988,P,1988
5928,5,6281-0235-4639,1/13/2019,900-960-9486,2/2/1999,P,1999
5929,5,6288-0149-3097,7/2/2017,867-752-5980,6/8/1961,P,1961
5930,5,6280-0629-3007,10/14/2018,075-905-0076,5/10/1990,P,1990
5931,5,6289-0477-2944,12/30/2017,535-247-3161,6/14/1989,P,1989
5932,5,6285-0815-3329,3/9/2017,426-586-7632,5/7/1954,P,1954
5933,5,6285-0047-8057,1/26/2018,419-984-9508,4/2/1974,L,1974
5934,5,6283-0416-1899,2/8/2019,588-222-5397,8/1/1997,P,1997
5935,5,6282-0792-8345,11/26/2018,380-356-7034,11/16/1997,P,1997
5936,5,6284-0480-2798,8/1/2018,514-551-4992,10/31/1985,L,1985
5937,5,6284-0267-8208,11/24/2017,743-441-9073,5/14/1970,P,1970
5938,5,6281-0528-6707,10/5/2018,676-415-9360,7/17/1996,P,1996
5939,5,6286-0026-5018,4/9/2019,659-428-7985,4/9/2001,P,2001
5940,5,6283-0525-4373,9/12/2017,408-702-3773,11/21/1965,L,1965
5941,5,6283-0884-8064,9/1/2018,556-841-5240,9/11/1995,P,1995
5942,5,6282-0140-0590,5/15/2017,588-601-3844,8/19/1983,P,1983
5943,5,6280-0135-2347,10/7/2018,636-954-5412,12/5/1989,P,1989
5944,5,6286-0196-3979,10/25/2018,120-785-0025,1/24/1991,P,1991
5945,5,6286-0266-1003,1/2/2018,951-058-2821,10/10/1972,P,1972
8001,8,6285-0840-6460,2/6/2017,833-602-3329,1/8/1998,P,1998
8002,8,6286-0432-6301,10/22/2017,265-711-7791,9/2/1995,P,1995
8003,8,6280-0332-4956,1/19/2017,081-659-6364,2/1/1991,P,1991
8004,8,6284-0619-1276,6/1/2017,737-276-6105,7/21/1971,L,1971
8005,8,6282-0101-6121,12/16/2017,187-230-3596,3/29/1970,P,1970
8006,8,6287-0332-4213,2/15/2019,500-768-3793,6/26/1992,P,1992
8007,8,6284-0315-8582,10/6/2017,467-162-2944,10/14/1965,L,1965
8008,8,6288-0289-2953,6/17/2018,726-687-4464,11/26/1992,P,1992
8009,8,6284-0479-1041,6/11/2018,241-694-6251,1/20/1993,P,1993
8010,8,6280-0133-7192,1/30/2018,824-757-4040,10/3/1961,L,1961
8011,8,6280-0734-3848,11/28/2018,736-748-1153,1/19/1986,P,1986
8012,8,6287-0562-7976,6/17/2017,074-894-2047,3/22/1951,P,1951
8013,8,6283-0830-0621,12/5/2017,650-357-4202,10/20/1957,P,1957
8014,8,6285-0318-0808,1/12/2019,626-593-2226,4/16/1994,P,1994
8015,8,6287-0765-6381,5/20/2018,901-503-1234,8/11/1951,P,1951
